Interval (ms),PCM1.P1.MAP,PCM1.P19.BatteryVolts,PCM1.P19.Coolant_Temp,PCM1.P1.Final_AFR1,PCM1.P1.Final_AFR2,PCM1.P14.InjectorPW1,PCM1.P9.O2Fuel_MultA,PCM1.P9.O2Fuel_MultB,PCM1.P23.Primary_Fuel_Pressure,PCM1.P12.PrimaryCompensatedInjectorFlow,PCM1.P9.RPM,PCM1.P1.Spark_Advance_Log,PCM1.P20.Target_AFR,PCM1.P4.TimeSinceRun,PCM1.P2.TPS,PCM1.P3.WasteGate_SetPoint,PCM1.P3.NonDrivenWheelSpeed,PCM1.P3.DrivenWheelSpeed,PCM1.P20.Engine_HP_Potential,PCM1.P22.EngineTorque,PCM1.ERI.VarDecs.Primary_Injector_Duty
2023-02-19::06:07:01.408,-8.85,14.40,165.20,8.85,1.03,2066.00,1.00,1.00,50.04,1271.00,1054.00,20.50,10.10,417.00,2.00,22.05,0.00,0.00,9.00,48.00,1.81
2023-02-19::06:07:01.440,-8.85,14.40,165.20,8.85,1.03,2074.00,1.00,1.00,50.33,1269.00,1050.00,20.53,10.10,417.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:01.466,-8.85,14.40,165.20,8.87,1.03,2072.00,1.00,1.00,50.33,1269.00,1053.00,20.52,10.10,417.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:01.505,-8.85,14.37,165.20,8.85,1.03,2073.00,1.00,1.00,50.33,1269.00,1059.00,20.49,10.10,417.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:01.535,-8.85,14.37,165.20,8.85,1.03,2075.00,1.00,1.00,50.04,1271.00,1055.00,20.50,10.11,417.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:01.560,-8.85,14.37,165.20,8.85,1.03,2063.00,1.00,1.00,50.47,1267.00,1057.00,20.50,10.11,417.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:01.586,-8.85,14.41,165.20,8.85,1.03,2067.00,1.00,1.00,49.89,1271.00,1059.00,20.49,10.11,417.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:01.624,-8.85,14.41,165.20,8.85,1.03,2066.00,1.00,1.00,50.04,1271.00,1059.00,20.48,10.11,417.00,1.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:01.650,-8.85,14.41,165.20,8.85,1.03,2066.00,1.00,1.00,50.47,1267.00,1051.00,20.49,10.11,417.00,1.00,22.05,0.00,0.00,9.00,48.00,1.81
2023-02-19::06:07:01.677,-8.85,14.42,165.20,8.85,1.03,2067.00,1.00,1.00,50.33,1265.00,1054.00,20.53,10.10,417.00,1.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:01.703,-8.85,14.42,165.20,8.85,1.03,2068.00,1.00,1.00,50.04,1269.00,1059.00,20.51,10.10,417.00,1.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:01.727,-8.85,14.42,165.20,8.86,1.03,2066.00,1.00,1.00,50.33,1267.00,1066.00,20.49,10.11,417.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:01.759,-8.85,14.42,165.20,8.85,1.03,2066.00,1.00,1.00,50.33,1269.00,1063.00,20.46,10.11,417.00,1.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:01.794,-8.85,14.39,165.20,8.86,1.03,2075.00,1.00,1.00,50.33,1269.00,1067.00,20.48,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:01.817,-8.85,14.39,165.20,8.87,1.03,2075.00,1.00,1.00,50.33,1269.00,1071.00,20.46,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:01.848,-8.85,14.39,165.20,8.88,1.03,2077.00,1.00,1.00,50.04,1269.00,1073.00,20.44,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:01.876,-8.85,14.42,165.20,8.87,1.03,2068.00,1.00,1.00,49.89,1271.00,1062.00,20.48,10.11,418.00,2.00,22.05,0.00,0.00,9.00,49.00,1.83
2023-02-19::06:07:01.901,-8.85,14.42,165.20,8.87,1.03,2064.00,1.00,1.00,50.47,1265.00,1067.00,20.47,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:01.934,-8.85,14.42,165.20,8.87,1.03,2064.00,1.00,1.00,50.47,1265.00,1075.00,20.43,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:01.964,-8.85,14.42,165.20,8.87,1.03,2068.00,1.00,1.00,49.89,1271.00,1074.00,20.92,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:01.998,-8.85,14.43,165.20,8.87,1.03,2064.00,1.00,1.00,50.04,1269.00,1066.00,20.46,10.10,418.00,2.00,22.05,0.00,0.00,9.00,49.00,1.83
2023-02-19::06:07:02.022,-8.85,14.43,165.20,8.88,1.03,2063.00,1.00,1.00,50.33,1267.00,1072.00,20.46,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:02.053,-8.85,14.43,165.20,8.87,1.03,2064.00,1.00,1.00,50.33,1269.00,1078.00,20.43,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.081,-8.85,14.38,165.20,8.87,1.03,2074.00,1.00,1.00,50.33,1269.00,1076.00,20.91,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.106,-8.85,14.38,165.20,8.87,1.03,2073.00,1.00,1.00,50.04,1269.00,1071.00,20.92,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:02.139,-8.85,14.38,165.20,8.88,1.03,2061.00,1.00,1.00,50.04,1269.00,1081.00,20.92,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.173,-8.85,14.42,165.20,8.87,1.03,2060.00,1.00,1.00,50.04,1271.00,1086.00,20.88,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.87
2023-02-19::06:07:02.200,-8.85,14.42,165.20,8.89,1.03,2060.00,1.00,1.00,50.33,1267.00,1078.00,20.88,10.10,418.00,2.00,22.05,0.00,0.00,10.00,48.00,1.85
2023-02-19::06:07:02.222,-8.85,14.42,165.20,8.88,1.03,2061.00,1.00,1.00,49.89,1269.00,1074.00,20.91,10.10,418.00,2.00,22.05,0.00,0.00,10.00,48.00,1.84
2023-02-19::06:07:02.254,-8.85,14.42,165.20,8.89,1.03,2064.00,1.00,1.00,49.89,1271.00,1081.00,20.92,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.280,-8.85,14.41,165.20,8.89,1.03,2058.00,1.00,1.00,50.33,1265.00,1082.00,20.90,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.308,-8.85,14.41,165.20,8.89,1.03,2070.00,1.00,1.00,50.33,1269.00,1079.00,20.90,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.338,-8.85,14.41,165.20,8.91,1.03,2069.00,1.00,1.00,50.33,1267.00,1077.00,20.92,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.366,-8.85,14.41,165.20,8.91,1.03,2069.00,1.00,1.00,50.04,1269.00,1082.00,20.92,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.403,-8.85,14.40,165.20,8.90,1.03,2063.00,1.00,1.00,49.89,1269.00,1085.00,20.88,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.87
2023-02-19::06:07:02.425,-8.85,14.40,165.20,8.90,1.03,2060.00,1.00,1.00,50.47,1265.00,1080.00,20.88,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:02.455,-8.85,14.40,165.20,8.90,1.03,2059.00,1.00,1.00,50.47,1265.00,1082.00,20.91,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.488,-8.85,14.40,165.20,8.90,1.03,2060.00,1.00,1.00,50.04,1271.00,1085.00,20.90,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.87
2023-02-19::06:07:02.518,-8.85,14.40,165.20,8.91,1.03,2060.00,1.00,1.00,50.04,1269.00,1089.00,20.69,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.87
2023-02-19::06:07:02.546,-8.85,14.40,165.20,8.90,1.03,2067.00,1.00,1.00,50.33,1267.00,1080.00,20.79,10.11,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.574,-8.85,14.36,165.20,8.91,1.03,2069.00,1.00,1.00,50.33,1269.00,1077.00,20.90,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.611,-8.85,14.36,165.20,8.90,1.03,2066.00,1.00,1.00,50.47,1271.00,1081.00,20.92,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:02.650,-8.85,14.36,165.20,8.91,1.03,2059.00,1.00,1.00,49.89,1271.00,1077.00,20.92,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:02.681,-8.85,14.41,165.20,8.90,1.03,2056.00,1.00,1.00,50.47,1266.00,1081.00,20.92,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:02.710,-8.85,14.41,165.20,8.90,1.03,2058.00,1.00,1.00,50.33,1266.00,1089.00,20.88,10.10,418.00,2.00,22.05,0.00,0.00,9.00,48.00,1.87
2023-02-19::06:07:02.732,-8.85,14.41,165.20,8.91,1.03,2058.00,1.00,1.00,50.04,1269.00,1084.00,20.79,10.10,418.00,2.00,22.05,0.00,0.00,10.00,48.00,1.86
2023-02-19::06:07:02.761,-8.85,14.41,165.20,8.90,1.03,2055.00,1.00,1.00,50.33,1267.00,1072.00,20.89,10.10,418.00,2.00,22.05,0.00,0.00,10.00,48.00,1.84
2023-02-19::06:07:02.792,-8.85,14.40,165.20,8.91,1.03,2064.00,1.00,1.00,50.33,1270.00,1070.00,20.46,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:02.828,-8.85,14.40,165.20,8.91,1.03,2063.00,1.00,1.00,50.33,1270.00,1070.00,20.44,10.11,419.00,2.00,22.05,0.00,0.00,9.00,47.00,1.85
2023-02-19::06:07:02.858,-8.99,14.40,165.20,8.90,1.03,2064.00,1.00,1.00,50.47,1270.00,1074.00,20.93,10.10,419.00,2.00,22.05,0.00,0.00,9.00,47.00,1.85
2023-02-19::06:07:02.888,-8.85,14.38,165.20,8.91,1.03,2065.00,1.00,1.00,50.04,1271.00,1076.00,20.42,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:02.912,-8.85,14.38,165.20,8.93,1.03,2055.00,1.00,1.00,49.89,1272.00,1081.00,20.91,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:02.945,-8.85,14.38,165.20,8.92,1.03,2054.00,1.00,1.00,50.47,1266.00,1083.00,20.90,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:02.976,-8.85,14.41,165.20,8.92,1.03,2057.00,1.00,1.00,50.33,1266.00,1064.00,20.92,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:03.001,-8.85,14.41,165.20,8.93,1.03,2058.00,1.00,1.00,49.89,1269.00,1064.00,20.47,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:03.041,-8.85,14.41,165.20,8.93,1.03,2058.00,1.00,1.00,50.04,1270.00,1062.00,20.46,10.10,419.00,1.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:03.063,-8.85,14.41,165.20,8.93,1.03,2068.00,1.00,1.00,50.33,1267.00,1065.00,20.48,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:03.091,-8.85,14.39,165.20,8.92,1.03,2068.00,1.00,1.00,50.33,1267.00,1067.00,20.45,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:03.117,-8.85,14.39,165.20,8.94,1.03,2068.00,1.00,1.00,50.47,1269.00,1064.00,20.46,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:03.146,-8.85,14.39,165.20,8.93,1.03,2069.00,1.00,1.00,50.04,1271.00,1063.00,20.47,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:03.175,-8.85,14.40,165.20,8.94,1.03,2059.00,1.00,1.00,50.04,1271.00,1065.00,20.46,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:03.197,-8.85,14.40,165.20,8.95,1.03,2057.00,1.00,1.00,50.47,1267.00,1054.00,20.46,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.81
2023-02-19::06:07:03.231,-8.85,14.40,165.20,8.93,1.03,2058.00,1.00,1.00,50.47,1265.00,1055.00,20.51,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.81
2023-02-19::06:07:03.266,-8.85,14.40,165.20,8.94,1.03,2062.00,1.00,1.00,50.04,1271.00,1058.00,20.50,10.11,419.00,1.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:03.296,-8.85,14.41,165.20,8.92,1.03,2064.00,1.00,1.00,49.89,1269.00,1064.00,20.47,10.10,419.00,1.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:03.327,-8.85,14.41,165.20,8.93,1.03,2062.00,1.00,1.00,50.33,1265.00,1062.00,20.46,10.10,419.00,1.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:03.353,-8.85,14.41,165.20,8.93,1.03,2063.00,1.00,1.00,50.33,1267.00,1061.00,20.49,10.11,419.00,1.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:03.387,-8.85,14.42,165.20,8.92,1.03,2064.00,1.00,1.00,50.33,1269.00,1064.00,20.48,10.11,419.00,1.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:03.417,-8.85,14.42,165.20,8.92,1.03,2072.00,1.00,1.00,50.33,1271.00,1061.00,20.46,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:03.442,-8.85,14.42,165.20,8.91,1.03,2074.00,1.00,1.00,50.04,1269.00,1056.00,20.48,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:03.474,-8.85,14.40,165.20,8.92,1.03,2062.00,1.00,1.00,50.04,1271.00,1065.00,20.49,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:03.499,-8.85,14.40,165.20,8.91,1.03,2060.00,1.00,1.00,50.47,1267.00,1075.00,20.46,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:03.532,-8.85,14.40,165.20,8.91,1.03,2063.00,1.00,1.00,50.33,1267.00,1073.00,20.92,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:03.558,-8.85,14.40,165.20,8.91,1.03,2064.00,1.00,1.00,50.04,1269.00,1076.00,20.43,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:03.586,-8.85,14.42,165.20,8.90,1.03,2063.00,1.00,1.00,50.47,1267.00,1078.00,20.92,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:03.614,-8.85,14.42,165.20,8.90,1.03,2059.00,1.00,1.00,50.33,1267.00,1086.00,20.90,10.11,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:03.640,-8.85,14.42,165.20,8.91,1.03,2062.00,1.00,1.00,50.04,1269.00,1082.00,20.88,10.10,419.00,2.00,22.05,0.00,0.00,10.00,48.00,1.86
2023-02-19::06:07:03.663,-8.85,14.42,165.20,8.90,1.03,2062.00,1.00,1.00,50.33,1267.00,1072.00,20.90,10.10,419.00,2.00,22.05,0.00,0.00,10.00,48.00,1.84
2023-02-19::06:07:03.696,-8.85,14.38,165.20,8.90,1.03,2071.00,1.00,1.00,50.04,1269.00,1073.00,20.45,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:03.723,-8.85,14.38,165.20,8.90,1.03,2071.00,1.00,1.00,50.33,1267.00,1077.00,20.43,10.10,419.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:03.750,-8.85,14.38,165.20,8.90,1.03,2063.00,1.00,1.00,50.04,1269.00,1082.00,20.92,10.10,419.00,2.00,22.05,0.00,0.00,10.00,48.00,1.86
2023-02-19::06:07:03.780,-8.85,14.42,165.20,8.90,1.03,2063.00,1.00,1.00,49.89,1269.00,1084.00,20.89,10.10,420.00,2.00,22.05,0.00,0.00,10.00,48.00,1.86
2023-02-19::06:07:03.807,-8.85,14.42,165.20,8.90,1.03,2060.00,1.00,1.00,50.47,1265.00,1088.00,20.89,10.10,420.00,2.00,22.05,0.00,0.00,10.00,48.00,1.87
2023-02-19::06:07:03.834,-8.85,14.42,165.20,8.90,1.03,2060.00,1.00,1.00,50.33,1265.00,1096.00,20.69,10.10,420.00,2.00,22.05,0.00,0.00,10.00,48.00,1.88
2023-02-19::06:07:03.865,-8.85,14.42,165.20,8.90,1.03,2064.00,1.00,1.00,49.89,1269.00,1093.00,20.41,10.10,420.00,2.00,22.05,0.00,0.00,10.00,48.00,1.86
2023-02-19::06:07:03.905,-8.85,14.42,165.20,8.89,1.03,2061.00,1.00,1.00,50.33,1269.00,1080.00,20.89,10.10,420.00,2.00,22.05,0.00,0.00,10.00,48.00,1.86
2023-02-19::06:07:03.938,-8.85,14.42,165.20,8.90,1.03,2069.00,1.00,1.00,50.33,1269.00,1078.00,20.90,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:03.965,-8.85,14.42,165.20,8.89,1.03,2069.00,1.00,1.00,50.04,1269.00,1082.00,20.91,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:03.995,-8.85,14.39,165.20,8.89,1.03,2058.00,1.00,1.00,49.89,1269.00,1076.00,20.92,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:04.030,-8.85,14.39,165.20,8.88,1.03,2059.00,1.00,1.00,49.89,1271.00,1080.00,20.91,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:04.061,-8.85,14.39,165.20,8.88,1.03,2055.00,1.00,1.00,50.33,1266.00,1086.00,20.90,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:04.086,-8.85,14.42,165.20,8.88,1.03,2057.00,1.00,1.00,49.89,1270.00,1084.00,20.88,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:04.119,-8.85,14.42,165.20,8.88,1.03,2056.00,1.00,1.00,50.04,1269.00,1077.00,20.92,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:04.149,-8.85,14.42,165.20,8.89,1.03,2067.00,1.00,1.00,50.33,1270.00,1086.00,20.90,10.10,420.00,2.00,22.05,0.00,0.00,9.00,47.00,1.87
2023-02-19::06:07:04.178,-8.85,14.38,165.20,8.88,1.03,2067.00,1.00,1.00,50.04,1269.00,1091.00,20.88,10.10,420.00,2.00,22.05,0.00,0.00,9.00,47.00,1.88
2023-02-19::06:07:04.202,-8.85,14.38,165.20,8.87,1.03,2067.00,1.00,1.00,50.33,1268.00,1090.00,20.69,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.88
2023-02-19::06:07:04.243,-8.85,14.38,165.20,8.89,1.03,2058.00,1.00,1.00,50.33,1268.00,1080.00,20.90,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:04.271,-8.85,14.42,165.20,8.86,1.03,2055.00,1.00,1.00,49.89,1266.00,1083.00,20.91,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:04.296,-8.85,14.42,165.20,8.89,1.03,2057.00,1.00,1.00,49.89,1270.00,1083.00,20.89,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:04.320,-8.85,14.42,165.20,8.89,1.03,2056.00,1.00,1.00,50.33,1266.00,1073.00,20.89,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:04.348,-8.85,14.42,165.20,8.87,1.03,2056.00,1.00,1.00,50.04,1269.00,1073.00,20.43,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:04.386,-8.85,14.40,165.20,8.87,1.03,2058.00,1.00,1.00,50.04,1270.00,1077.00,20.92,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.86
2023-02-19::06:07:04.416,-8.85,14.40,165.20,8.87,1.03,2067.00,1.00,1.00,50.33,1270.00,1074.00,20.90,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:04.440,-8.85,14.40,165.20,8.87,1.03,2068.00,1.00,1.00,50.04,1269.00,1065.00,20.43,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:04.463,-8.85,14.40,165.20,8.87,1.03,2064.00,1.00,1.00,50.47,1268.00,1066.00,20.46,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:04.495,-8.85,14.39,165.20,8.87,1.03,2053.00,1.00,1.00,50.33,1268.00,1073.00,20.44,10.10,420.00,2.00,22.05,0.00,0.00,9.00,47.00,1.84
2023-02-19::06:07:04.528,-8.85,14.39,165.20,8.87,1.03,2055.00,1.00,1.00,49.89,1270.00,1074.00,20.43,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:04.555,-8.85,14.39,165.20,8.87,1.03,2057.00,1.00,1.00,49.89,1271.00,1067.00,20.44,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:04.583,-8.85,14.41,165.20,8.87,1.03,2052.00,1.00,1.00,50.47,1266.00,1069.00,20.46,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:04.606,-8.85,14.41,165.20,8.86,1.03,2054.00,1.00,1.00,50.04,1272.00,1070.00,20.45,10.10,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:04.634,-8.99,14.41,165.20,8.87,1.03,2056.00,1.00,1.00,50.04,1270.00,1069.00,20.93,10.10,420.00,2.00,22.05,0.00,0.00,9.00,47.00,1.83
2023-02-19::06:07:04.681,-8.85,14.40,165.20,8.86,1.03,2058.00,1.00,1.00,50.04,1270.00,1058.00,20.48,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.81
2023-02-19::06:07:04.707,-8.85,14.40,165.20,8.87,1.03,2066.00,1.00,1.00,50.04,1267.00,1060.00,20.49,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:04.737,-8.85,14.40,165.20,8.86,1.03,2067.00,1.00,1.00,50.04,1269.00,1066.00,20.48,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:04.761,-8.85,14.40,165.20,8.85,1.03,2067.00,1.00,1.00,50.33,1268.00,1064.00,20.46,10.11,420.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:04.786,-8.85,14.40,165.20,8.85,1.03,2057.00,1.00,1.00,50.04,1269.00,1058.00,20.47,10.11,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:04.821,-8.85,14.40,165.20,8.85,1.03,2060.00,1.00,1.00,49.89,1271.00,1064.00,20.48,10.11,421.00,1.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:04.846,-8.85,14.40,165.20,8.84,1.03,2059.00,1.00,1.00,50.33,1265.00,1064.00,20.47,10.10,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:04.875,-8.85,14.42,165.20,8.85,1.03,2059.00,1.00,1.00,50.47,1265.00,1061.00,20.46,10.10,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:04.897,-8.85,14.42,165.20,8.85,1.03,2060.00,1.00,1.00,50.04,1271.00,1061.00,20.48,10.11,421.00,1.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:04.924,-8.85,14.42,165.20,8.86,1.03,2059.00,1.00,1.00,50.47,1267.00,1066.00,20.48,10.11,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:04.957,-8.85,14.42,165.20,8.85,1.03,2062.00,1.00,1.00,50.33,1267.00,1076.00,20.44,10.10,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.85
2023-02-19::06:07:04.982,-8.85,14.40,165.20,8.85,1.03,2063.00,1.00,1.00,50.33,1269.00,1069.00,20.92,10.10,421.00,1.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:05.013,-8.85,14.40,165.20,8.85,1.03,2072.00,1.00,1.00,50.47,1269.00,1055.00,20.49,10.10,421.00,2.00,22.05,0.00,0.00,9.00,49.00,1.82
2023-02-19::06:07:05.035,-8.85,14.40,165.20,8.85,1.03,2071.00,1.00,1.00,50.33,1271.00,1057.00,20.50,10.10,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
2023-02-19::06:07:05.063,-8.85,14.40,165.20,8.86,1.03,2072.00,1.00,1.00,50.33,1269.00,1059.00,20.50,10.10,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:05.099,-8.85,14.40,165.20,8.85,1.03,2062.00,1.00,1.00,50.47,1269.00,1065.00,20.46,10.10,421.00,1.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:05.132,-8.85,14.40,165.20,8.87,1.03,2060.00,1.00,1.00,50.47,1265.00,1066.00,20.47,10.11,421.00,1.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:05.160,-8.85,14.40,165.20,8.86,1.03,2065.00,1.00,1.00,49.89,1271.00,1068.00,20.46,10.11,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:05.182,-8.85,14.44,165.20,8.86,1.03,2063.00,1.00,1.00,50.33,1265.00,1073.00,20.45,10.11,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.84
2023-02-19::06:07:05.220,-8.85,14.44,165.20,8.87,1.03,2062.00,1.00,1.00,50.47,1267.00,1062.00,20.44,10.10,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.83
2023-02-19::06:07:05.242,-8.85,14.44,165.20,8.87,1.03,2067.00,1.00,1.00,49.89,1271.00,1058.00,20.48,10.10,421.00,2.00,22.05,0.00,0.00,9.00,48.00,1.82
